Tempo;Canal A;Canal B
-217,41547647;3,71807003;0,45625171
-217,25163647;3,76293230;0,45625171
-217,08779647;3,71807003;0,00305185
-216,92395647;3,76293230;0,45625171
-216,76011647;3,71807003;0,45625171
-216,59627647;3,76293230;0,45625171
-216,43243647;3,71807003;0,00305185
-216,26859647;3,71807003;0,45625171
-216,10475647;3,76293230;0,91097748
-215,94091647;3,76293230;0,45625171
-215,77707648;3,76293230;0,45625171
-215,61323648;3,76293230;0,45625171
-215,44939648;3,76293230;0,45625171
-215,28555648;3,76293230;0,45625171
-215,12171648;3,76293230;0,45625171
-214,95787648;3,76293230;0,45625171
-214,79403648;3,67336035;0,91097748
-214,63019648;3,76293230;0,45625171
-214,46635648;3,71807003;0,45625171
-214,30251648;3,80779433;1,36570334
-214,13867649;3,76293230;0,45625171
-213,97483649;3,71807003;0,45625171
-213,81099649;3,76293230;0,00305185
-213,64715649;3,76293230;0,45625171
-213,48331649;3,71807003;0,45625171
-213,31947649;3,76293230;0,45625171
-213,15563649;3,76293230;0,00305185
-212,99179649;3,71807003;0,00305185
-212,82795649;3,76293230;0,00305185
-212,66411649;3,76293230;0,45625171
-212,50027650;3,76293230;0,00305185
-212,33643650;3,76293230;0,45625171
-212,17259650;3,76293230;0,45625171
-212,00875650;3,76293230;0,45625171
-211,84491650;3,71807003;0,45625171
-211,68107650;3,76293230;0,00305185
-211,51723650;3,76293230;0,45625171
-211,35339650;3,71807003;0,00305185
-211,18955650;3,76293230;0,00305185
-211,02571650;3,85250401;-0,45167392
-210,86187651;3,76293230;0,45625171
-210,69803651;3,67336035;0,00305185
-210,53419651;3,71807003;0,45625171
-210,37035651;3,71807003;0,45625171
-210,20651651;3,71807003;0,45625171
-210,04267651;3,71807003;0,91097748
-209,87883651;3,76293230;0,00305185
-209,71499651;3,71807003;0,45625171
-209,55115651;3,76293230;0,45625171
-209,38731651;3,71807003;0,45625171
-209,22347652;3,76293230;0,00305185
-209,05963652;3,76293230;0,00305185
-208,89579652;3,71807003;0,00305185
-208,73195652;3,76293230;0,45625171
-208,56811652;3,76293230;0,00305185
-208,40427652;3,71807003;0,00305185
-208,24043652;3,76293230;0,45625171
-208,07659652;3,76293230;0,45625171
-207,91275652;3,71807003;0,00305185
-207,74891652;3,76293230;0,00305185
-207,58507652;3,76293230;0,45625171
-207,42123653;3,76293230;0,45625171
-207,25739653;3,76293230;0,45625171
-207,09355653;3,76293230;0,00305185
-206,92971653;3,76293230;0,00305185
-206,76587653;3,71807003;0,00305185
-206,60203653;3,71807003;0,45625171
-206,43819653;3,71807003;0,00305185
-206,27435653;3,71807003;0,45625171
-206,11051653;3,76293230;0,00305185
-205,94667653;3,76293230;0,45625171
-205,78283654;3,58378863;1,82042897
-205,61899654;3,71807003;0,91097748
-205,45515654;3,76293230;0,45625171
-205,29131654;3,71807003;0,45625171
-205,12747654;3,76293230;0,45625171
-204,96363654;3,71807003;0,00305185
-204,79979654;3,76293230;0,45625171
-204,63595654;3,76293230;0,00305185
-204,47211654;3,76293230;0,45625171
-204,30827654;3,76293230;0,45625171
-204,14443655;3,71807003;0,45625171
-203,98059655;3,71807003;0,45625171
-203,81675655;3,76293230;0,45625171
-203,65291655;3,62849808;1,36570334
-203,48907655;3,76293230;0,45625171
-203,32523655;3,76293230;0,91097748
-203,16139655;3,71807003;0,91097748
-202,99755655;3,76293230;0,45625171
-202,83371655;3,71807003;0,45625171
-202,66987655;3,76293230;0,45625171
-202,50603656;3,76293230;0,45625171
-202,34219656;3,71807003;0,45625171
-202,17835656;3,67336035;1,36570334
-202,01451656;3,76293230;0,45625171
-201,85067656;3,80779433;0,91097748
-201,68683656;3,76293230;1,36570334
-201,52299656;3,71807003;0,45625171
-201,35915656;3,71807003;0,45625171
-201,19531656;3,76293230;0,45625171
-201,03147656;3,76293230;0,45625171
-200,86763657;3,76293230;0,45625171
-200,70379657;3,76293230;0,91097748
-200,53995657;3,76293230;0,45625171
-200,37611657;3,71807003;0,91097748
-200,21227657;3,76293230;0,00305185
-200,04843657;3,71807003;0,91097748
-199,88459657;3,76293230;0,45625171
-199,72075657;3,76293230;0,45625171
-199,55691657;3,71807003;0,45625171
-199,39307657;3,76293230;0,45625171
-199,22923658;3,76293230;0,45625171
-199,06539658;3,76293230;0,91097748
-198,90155658;3,76293230;0,45625171
-198,73771658;3,71807003;0,45625171
-198,57387658;3,76293230;0,45625171
-198,41003658;3,76293230;0,45625171
-198,24619658;3,76293230;0,00305185
-198,08235658;3,76293230;0,45625171
-197,91851658;3,76293230;0,45625171
-197,75467658;3,71807003;0,91097748
-197,59083659;3,76293230;0,91097748
-197,42699659;3,76293230;0,45625171
-197,26315659;3,76293230;1,36570334
-197,09931659;3,71807003;0,45625171
-196,93547659;3,76293230;0,45625171
-196,77163659;3,85250401;0,91097748
-196,60779659;3,71807003;0,45625171
-196,44395659;3,71807003;0,45625171
-196,28011659;3,76293230;0,45625171
-196,11627659;3,71807003;0,45625171
-195,95243660;3,71807003;0,45625171
-195,78859660;3,76293230;0,45625171
-195,62475660;3,76293230;0,45625171
-195,46091660;3,76293230;0,45625171
-195,29707660;3,76293230;0,45625171
-195,13323660;3,76293230;0,45625171
-194,96939660;3,76293230;0,91097748
-194,80555660;3,76293230;0,00305185
-194,64171660;3,76293230;0,00305185
-194,47787660;3,71807003;0,45625171
-194,31403661;3,76293230;0,45625171
-194,15019661;3,76293230;0,00305185
-193,98635661;3,76293230;0,45625171
-193,82251661;3,71807003;0,45625171
-193,65867661;3,76293230;0,45625171
-193,49483661;3,76293230;0,00305185
-193,33099661;3,76293230;0,45625171
-193,16715661;3,71807003;0,00305185
-193,00331661;3,76293230;0,45625171
-192,83947661;3,76293230;0,45625171
-192,67563662;3,67336035;0,00305185
-192,51179662;3,76293230;0,45625171
-192,34795662;3,76293230;0,45625171
-192,18411662;3,76293230;0,45625171
-192,02027662;3,76293230;0,45625171
-191,85643662;3,76293230;0,45625171
-191,69259662;3,71807003;0,45625171
-191,52875662;3,76293230;0,91097748
-191,36491662;3,76293230;0,45625171
-191,20107662;3,71807003;0,45625171
-191,03723663;3,76293230;0,45625171
-190,87339663;3,76293230;0,45625171
-190,70955663;3,71807003;0,45625171
-190,54571663;3,76293230;0,45625171
-190,38187663;3,76293230;0,00305185
-190,21803663;3,76293230;0,00305185
-190,05419663;3,76293230;0,45625171
-189,89035663;3,71807003;0,00305185
-189,72651663;3,76293230;0,45625171
-189,56267663;3,71807003;0,45625171
-189,39883664;3,71807003;0,45625171
-189,23499664;3,67336035;0,91097748
-189,07115664;3,76293230;0,45625171
-188,90731664;3,76293230;0,45625171
-188,74347664;3,71807003;0,45625171
-188,57963664;3,76293230;0,45625171
-188,41579664;3,76293230;0,45625171
-188,25195664;3,76293230;1,36570334
-188,08811664;3,76293230;0,00305185
-187,92427664;3,80779433;0,00305185
-187,76043665;3,71807003;0,45625171
-187,59659665;3,76293230;0,45625171
-187,43275665;3,76293230;0,45625171
-187,26891665;3,76293230;0,45625171
-187,10507665;3,76293230;0,45625171
-186,94123665;3,76293230;0,45625171
-186,77739665;3,76293230;0,91097748
-186,61355665;3,71807003;0,45625171
-186,44971665;3,76293230;0,45625171
-186,28587665;3,71807003;0,45625171
-186,12203666;3,76293230;0,91097748
-185,95819666;3,76293230;0,45625171
-185,79435666;3,76293230;0,91097748
-185,63051666;3,76293230;0,45625171
-185,46667666;3,76293230;0,45625171
-185,30283666;3,71807003;0,45625171
-185,13899666;3,76293230;0,45625171
-184,97515666;3,76293230;0,91097748
-184,81131666;3,71807003;0,45625171
-184,64747666;3,71807003;0,00305185
-184,48363667;3,71807003;0,45625171
-184,31979667;3,76293230;0,45625171
-184,15595667;3,76293230;0,00305185
-183,99211667;3,76293230;0,91097748
-183,82827667;3,71807003;0,00305185
-183,66443667;3,71807003;0,45625171
-183,50059667;3,76293230;0,91097748
-183,33675667;3,71807003;0,91097748
-183,17291667;3,71807003;0,45625171
-183,00907667;3,76293230;0,91097748
-182,84523668;3,76293230;0,45625171
-182,68139668;3,76293230;0,91097748
-182,51755668;3,76293230;0,91097748
-182,35371668;3,76293230;0,45625171
-182,18987668;3,76293230;0,45625171
-182,02603668;3,71807003;0,91097748
-181,86219668;3,76293230;0,45625171
-181,69835668;3,76293230;0,45625171
-181,53451668;3,71807003;0,45625171
-181,37067668;3,76293230;0,45625171
-181,20683669;3,76293230;0,45625171
-181,04299669;3,76293230;0,91097748
-180,87915669;3,76293230;0,45625171
-180,71531669;3,76293230;0,45625171
-180,55147669;3,76293230;0,45625171
-180,38763669;3,89736629;0,91097748
-180,22379669;3,76293230;0,00305185
-180,05995669;3,76293230;0,00305185
-179,89611669;3,76293230;0,45625171
-179,73227669;3,67336035;0,45625171
-179,56843670;3,76293230;0,45625171
-179,40459670;3,76293230;0,45625171
-179,24075670;3,53892636;0,91097748
-179,07691670;3,76293230;0,91097748
-178,91307670;3,71807003;0,45625171
-178,74923670;3,76293230;0,45625171
-178,58539670;3,76293230;0,45625171
-178,42155670;3,71807003;0,45625171
-178,25771670;3,71807003;0,45625171
-178,09387670;3,76293230;0,45625171
-177,93003671;3,76293230;0,00305185
-177,76619671;3,76293230;0,45625171
-177,60235671;3,71807003;0,45625171
-177,43851671;3,76293230;0,45625171
-177,27467671;3,76293230;0,45625171
-177,11083671;3,76293230;0,45625171
-176,94699671;3,76293230;0,45625171
-176,78315671;3,76293230;0,45625171
-176,61931671;3,71807003;0,00305185
-176,45547671;3,76293230;0,45625171
-176,29163672;3,76293230;0,45625171
-176,12779672;3,80779433;0,45625171
-175,96395672;3,71807003;0,45625171
-175,80011672;3,76293230;0,45625171
-175,63627672;3,71807003;-0,45167392
-175,47243672;3,71807003;0,91097748
-175,30859672;3,71807003;0,00305185
-175,14475672;3,76293230;0,45625171
-174,98091672;3,76293230;0,00305185
-174,81707672;3,76293230;0,45625171
-174,65323673;3,76293230;0,45625171
-174,48939673;3,76293230;0,45625171
-174,32555673;3,76293230;0,45625171
-174,16171673;3,62849808;0,91097748
-173,99787673;3,76293230;0,45625171
-173,83403673;3,71807003;0,00305185
-173,67019673;3,71807003;0,45625171
-173,50635673;3,76293230;0,45625171
-173,34251673;3,71807003;0,45625171
-173,17867673;3,76293230;0,45625171
-173,01483674;3,76293230;0,45625171
-172,85099674;3,76293230;0,91097748
-172,68715674;3,71807003;0,91097748
-172,52331674;3,76293230;0,45625171
-172,35947674;3,76293230;0,91097748
-172,19563674;3,71807003;0,00305185
-172,03179674;3,76293230;0,45625171
-171,86795674;3,76293230;0,45625171
-171,70411674;3,76293230;0,45625171
-171,54027674;3,76293230;0,00305185
-171,37643675;3,71807003;0,91097748
-171,21259675;3,67336035;0,91097748
-171,04875675;3,76293230;0,45625171
-170,88491675;3,76293230;0,45625171
-170,72107675;3,80779433;0,00305185
-170,55723675;3,76293230;0,91097748
-170,39339675;3,76293230;0,45625171
-170,22955675;3,71807003;0,45625171
-170,06571675;3,76293230;0,45625171
-169,90187675;3,76293230;0,91097748
-169,73803676;3,76293230;0,45625171
-169,57419676;3,71807003;0,45625171
-169,41035676;3,71807003;0,45625171
-169,24651676;3,71807003;0,45625171
-169,08267676;3,76293230;0,45625171
-168,91883676;3,76293230;0,91097748
-168,75499676;3,76293230;0,45625171
-168,59115676;3,71807003;0,45625171
-168,42731676;3,71807003;0,45625171
-168,26347676;3,71807003;0,45625171
-168,09963676;3,71807003;0,91097748
-167,93579677;3,76293230;0,45625171
-167,77195677;3,76293230;0,45625171
-167,60811677;3,67336035;0,00305185
-167,44427677;3,76293230;0,00305185
-167,28043677;3,76293230;0,45625171
-167,11659677;3,58378863;0,91097748
-166,95275677;3,76293230;0,45625171
-166,78891677;3,76293230;0,91097748
-166,62507677;3,76293230;0,45625171
-166,46123677;3,76293230;0,91097748
-166,29739678;3,76293230;0,91097748
-166,13355678;3,76293230;0,45625171
-165,96971678;3,76293230;0,45625171
-165,80587678;3,76293230;0,45625171
-165,64203678;3,76293230;0,45625171
-165,47819678;3,76293230;0,45625171
-165,31435678;3,76293230;0,45625171
-165,15051678;3,76293230;0,45625171
-164,98667678;3,76293230;0,91097748
-164,82283678;3,76293230;0,00305185
-164,65899679;3,76293230;0,45625171
-164,49515679;3,76293230;0,45625171
-164,33131679;3,71807003;0,45625171
-164,16747679;3,76293230;0,91097748
-164,00363679;3,76293230;0,45625171
-163,83979679;3,71807003;0,45625171
-163,67595679;3,71807003;0,45625171
-163,51211679;3,76293230;0,45625171
-163,34827679;3,71807003;0,45625171
-163,18443679;3,76293230;0,45625171
-163,02059680;3,71807003;0,45625171
-162,85675680;3,76293230;0,91097748
-162,69291680;3,67336035;0,45625171
-162,52907680;3,71807003;0,45625171
-162,36523680;3,71807003;0,45625171
-162,20139680;3,62849808;0,91097748
-162,03755680;3,71807003;0,45625171
-161,87371680;3,76293230;0,45625171
-161,70987680;3,62849808;1,36570334
-161,54603680;3,76293230;0,45625171
-161,38219681;3,76293230;0,45625171
-161,21835681;3,76293230;0,45625171
-161,05451681;3,71807003;0,91097748
-160,89067681;3,71807003;0,45625171
-160,72683681;3,67336035;0,00305185
-160,56299681;3,71807003;0,45625171
-160,39915681;3,76293230;0,00305185
-160,23531681;3,76293230;0,00305185
-160,07147681;3,76293230;0,00305185
-159,90763681;3,76293230;0,45625171
-159,74379682;3,76293230;0,00305185
-159,57995682;3,71807003;0,45625171
-159,41611682;3,76293230;0,45625171
-159,25227682;3,76293230;0,45625171
-159,08843682;3,76293230;0,45625171
-158,92459682;3,76293230;0,45625171
-158,76075682;3,76293230;0,00305185
-158,59691682;3,71807003;0,00305185
-158,43307682;3,76293230;0,45625171
-158,26923682;3,76293230;0,45625171
-158,10539683;3,76293230;0,00305185
-157,94155683;3,76293230;0,45625171
-157,77771683;3,76293230;0,45625171
-157,61387683;3,67336035;0,91097748
-157,45003683;3,71807003;0,45625171
-157,28619683;3,71807003;0,45625171
-157,12235683;3,76293230;0,45625171
-156,95851683;3,76293230;0,45625171
-156,79467683;3,76293230;0,45625171
-156,63083683;3,76293230;0,45625171
-156,46699684;3,76293230;0,45625171
-156,30315684;3,71807003;0,91097748
-156,13931684;3,71807003;0,45625171
-155,97547684;3,76293230;0,45625171
-155,81163684;3,67336035;0,45625171
-155,64779684;3,76293230;0,45625171
-155,48395684;3,76293230;0,45625171
-155,32011684;3,71807003;0,45625171
-155,15627684;3,76293230;0,45625171
-154,99243684;3,76293230;0,45625171
-154,82859685;3,76293230;0,45625171
-154,66475685;3,76293230;0,00305185
-154,50091685;3,76293230;0,00305185
-154,33707685;3,71807003;0,45625171
-154,17323685;3,71807003;0,45625171
-154,00939685;3,71807003;0,45625171
-153,84555685;3,76293230;0,45625171
-153,68171685;3,76293230;0,91097748
-153,51787685;3,71807003;0,45625171
-153,35403685;3,76293230;0,45625171
-153,19019686;3,80779433;1,36570334
-153,02635686;3,71807003;0,45625171
-152,86251686;3,76293230;0,45625171
-152,69867686;3,80779433;0,45625171
-152,53483686;3,76293230;0,45625171
-152,37099686;3,71807003;0,91097748
-152,20715686;3,76293230;0,00305185
-152,04331686;3,71807003;0,91097748
-151,87947686;3,71807003;0,45625171
-151,71563686;3,76293230;0,45625171
-151,55179687;3,76293230;0,00305185
-151,38795687;3,76293230;0,00305185
-151,22411687;3,71807003;0,45625171
-151,06027687;3,76293230;0,91097748
-150,89643687;3,76293230;0,45625171
-150,73259687;3,76293230;0,45625171
-150,56875687;3,71807003;0,45625171
-150,40491687;3,76293230;0,00305185
-150,24107687;3,76293230;0,91097748
-150,07723687;3,71807003;0,45625171
-149,91339688;3,76293230;0,45625171
-149,74955688;3,76293230;0,45625171
-149,58571688;3,76293230;0,45625171
-149,42187688;3,76293230;0,45625171
-149,25803688;3,76293230;0,45625171
-149,09419688;3,76293230;0,00305185
-148,93035688;3,76293230;0,45625171
-148,76651688;3,71807003;0,00305185
-148,60267688;3,71807003;0,45625171
-148,43883688;3,76293230;0,45625171
-148,27499689;3,76293230;0,45625171
-148,11115689;3,71807003;0,45625171
-147,94731689;3,76293230;0,45625171
-147,78347689;3,76293230;0,45625171
-147,61963689;3,76293230;0,91097748
-147,45579689;3,76293230;0,45625171
-147,29195689;3,76293230;0,91097748
-147,12811689;3,62849808;0,91097748
-146,96427689;3,76293230;0,91097748
-146,80043689;3,71807003;0,45625171
-146,63659690;3,76293230;0,00305185
-146,47275690;3,71807003;0,91097748
-146,30891690;3,71807003;0,45625171
-146,14507690;3,71807003;0,45625171
-145,98123690;3,76293230;0,45625171
-145,81739690;3,71807003;0,45625171
-145,65355690;3,76293230;0,00305185
-145,48971690;3,71807003;0,45625171
-145,32587690;3,71807003;0,91097748
-145,16203690;3,76293230;0,45625171
-144,99819691;3,76293230;0,45625171
-144,83435691;3,71807003;0,45625171
-144,67051691;3,71807003;0,45625171
-144,50667691;3,76293230;0,45625171
-144,34283691;3,71807003;0,45625171
-144,17899691;3,58378863;0,00305185
-144,01515691;3,76293230;0,45625171
-143,85131691;3,76293230;0,45625171
-143,68747691;3,76293230;0,00305185
-143,52363691;3,71807003;0,45625171
-143,35979692;3,71807003;0,45625171
-143,19595692;3,67336035;0,91097748
-143,03211692;3,76293230;0,45625171
-142,86827692;3,76293230;0,00305185
-142,70443692;3,76293230;0,45625171
-142,54059692;3,76293230;0,45625171
-142,37675692;3,71807003;0,00305185
-142,21291692;3,76293230;0,00305185
-142,04907692;3,76293230;0,00305185
-141,88523692;3,76293230;0,91097748
-141,72139693;3,71807003;0,00305185
-141,55755693;3,67336035;0,45625171
-141,39371693;3,76293230;0,91097748
-141,22987693;3,76293230;0,45625171
-141,06603693;3,76293230;0,00305185
-140,90219693;3,71807003;0,45625171
-140,73835693;3,76293230;0,45625171
-140,57451693;3,76293230;0,00305185
-140,41067693;3,76293230;0,45625171
-140,24683693;3,76293230;0,00305185
-140,08299694;3,80779433;0,00305185
-139,91915694;3,76293230;0,45625171
-139,75531694;3,76293230;0,45625171
-139,59147694;3,76293230;0,45625171
-139,42763694;3,76293230;0,45625171
-139,26379694;3,71807003;0,91097748
-139,09995694;3,76293230;0,45625171
-138,93611694;3,76293230;0,00305185
-138,77227694;3,71807003;0,45625171
-138,60843694;3,76293230;0,45625171
-138,44459695;3,71807003;0,45625171
-138,28075695;3,67336035;0,00305185
-138,11691695;3,76293230;0,91097748
-137,95307695;3,76293230;0,91097748
-137,78923695;3,76293230;0,45625171
-137,62539695;3,76293230;0,00305185
-137,46155695;3,71807003;0,45625171
-137,29771695;3,76293230;0,45625171
-137,13387695;3,71807003;0,45625171
-136,97003695;3,76293230;0,91097748
-136,80619696;3,76293230;0,45625171
-136,64235696;3,76293230;0,45625171
-136,47851696;3,76293230;0,45625171
-136,31467696;3,76293230;0,45625171
-136,15083696;3,76293230;0,45625171
-135,98699696;3,71807003;0,91097748
-135,82315696;3,76293230;0,45625171
-135,65931696;3,67336035;0,91097748
-135,49547696;3,76293230;0,45625171
-135,33163696;3,76293230;0,45625171
-135,16779697;3,76293230;1,36570334
-135,00395697;3,71807003;0,45625171
-134,84011697;3,76293230;0,00305185
-134,67627697;3,71807003;0,00305185
-134,51243697;3,76293230;0,91097748
-134,34859697;3,76293230;0,91097748
-134,18475697;3,76293230;0,45625171
-134,02091697;3,76293230;0,91097748
-133,85707697;3,76293230;0,45625171
-133,69323697;3,71807003;0,45625171
-133,52939698;3,76293230;0,91097748
-133,36555698;3,76293230;0,00305185
-133,20171698;3,76293230;0,45625171
-133,03787698;3,76293230;0,45625171
-132,87403698;3,76293230;0,45625171
-132,71019698;3,71807003;0,45625171
-132,54635698;3,71807003;0,91097748
-132,38251698;3,71807003;0,45625171
-132,21867698;3,76293230;0,91097748
-132,05483698;3,76293230;0,91097748
-131,89099699;3,71807003;0,91097748
-131,72715699;3,76293230;0,91097748
-131,56331699;3,76293230;0,91097748
-131,39947699;3,76293230;0,45625171
-131,23563699;3,67336035;0,45625171
-131,07179699;3,67336035;0,00305185
-130,90795699;3,76293230;0,00305185
-130,74411699;3,76293230;0,45625171
-130,58027699;3,76293230;0,45625171
-130,41643699;3,76293230;0,45625171
-130,25259699;3,76293230;0,00305185
