Tempo;Canal A;Canal B
-217,54784521;3,76293230;0,00305185
-217,38400521;3,71807003;0,00305185
-217,22016521;3,71807003;0,00305185
-217,05632521;3,76293230;0,00305185
-216,89248522;3,76293230;0,00305185
-216,72864522;3,76293230;0,00305185
-216,56480522;3,76293230;0,00305185
-216,40096522;3,67336035;0,00305185
-216,23712522;3,71807003;0,00305185
-216,07328522;3,71807003;0,00305185
-215,90944522;3,76293230;0,00305185
-215,74560522;3,71807003;0,00305185
-215,58176522;3,71807003;0,00305185
-215,41792522;3,76293230;0,00305185
-215,25408523;3,76293230;0,00305185
-215,09024523;3,76293230;0,00305185
-214,92640523;3,76293230;0,00305185
-214,76256523;3,71807003;0,00305185
-214,59872523;3,71807003;0,00305185
-214,43488523;3,71807003;0,00305185
-214,27104523;3,76293230;0,00305185
-214,10720523;3,71807003;0,00305185
-213,94336523;3,80779433;0,00305185
-213,77952523;3,71807003;0,00305185
-213,61568524;3,71807003;0,00305185
-213,45184524;3,71807003;0,00305185
-213,28800524;3,76293230;-1,81432533
-213,12416524;3,76293230;0,00305185
-212,96032524;3,76293230;0,00305185
-212,79648524;3,76293230;0,00305185
-212,63264524;3,71807003;0,00305185
-212,46880524;3,71807003;0,00305185
-212,30496524;3,71807003;0,00305185
-212,14112524;3,76293230;0,00305185
-211,97728525;3,76293230;0,00305185
-211,81344525;3,71807003;0,00305185
-211,64960525;3,71807003;0,00305185
-211,48576525;3,76293230;0,00305185
-211,32192525;3,76293230;0,00305185
-211,15808525;3,80779433;0,00305185
-210,99424525;3,76293230;0,00305185
-210,83040525;3,76293230;0,00305185
-210,66656525;3,71807003;0,00305185
-210,50272525;3,71807003;0,00305185
-210,33888526;3,76293230;0,00305185
-210,17504526;3,71807003;0,00305185
-210,01120526;3,71807003;-0,45167392
-209,84736526;3,71807003;0,00305185
-209,68352526;3,76293230;0,00305185
-209,51968526;3,67336035;0,00305185
-209,35584526;3,71807003;0,00305185
-209,19200526;3,76293230;0,00305185
-209,02816526;3,71807003;0,00305185
-208,86432526;3,71807003;0,00305185
-208,70048527;3,76293230;0,00305185
-208,53664527;3,85250401;-0,45167392
-208,37280527;3,71807003;-0,45167392
-208,20896527;3,71807003;0,00305185
-208,04512527;3,80779433;0,00305185
-207,88128527;3,76293230;0,00305185
-207,71744527;3,76293230;0,00305185
-207,55360527;3,67336035;0,00305185
-207,38976527;3,76293230;-0,45167392
-207,22592527;3,71807003;0,00305185
-207,06208528;3,76293230;0,00305185
-206,89824528;3,76293230;-0,45167392
-206,73440528;3,71807003;0,00305185
-206,57056528;3,71807003;-0,45167392
-206,40672528;3,76293230;0,00305185
-206,24288528;3,76293230;0,00305185
-206,07904528;3,71807003;-0,45167392
-205,91520528;3,71807003;0,00305185
-205,75136528;3,71807003;0,00305185
-205,58752528;3,71807003;0,00305185
-205,42368529;3,76293230;-0,45167392
-205,25984529;3,71807003;-0,45167392
-205,09600529;3,76293230;-0,45167392
-204,93216529;3,76293230;0,00305185
-204,76832529;3,76293230;-0,45167392
-204,60448529;3,71807003;0,00305185
-204,44064529;3,76293230;0,00305185
-204,27680529;3,71807003;-0,45167392
-204,11296529;3,71807003;0,00305185
-203,94912529;3,80779433;-0,45167392
-203,78528530;3,76293230;0,00305185
-203,62144530;3,76293230;0,00305185
-203,45760530;3,67336035;0,00305185
-203,29376530;3,76293230;-0,45167392
-203,12992530;3,76293230;-0,45167392
-202,96608530;3,67336035;0,00305185
-202,80224530;3,76293230;-0,45167392
-202,63840530;3,76293230;0,00305185
-202,47456530;3,76293230;0,00305185
-202,31072530;3,76293230;0,00305185
-202,14688531;3,76293230;0,00305185
-201,98304531;3,76293230;0,00305185
-201,81920531;3,71807003;0,00305185
-201,65536531;3,76293230;0,00305185
-201,49152531;3,76293230;0,00305185
-201,32768531;3,71807003;0,00305185
-201,16384531;3,76293230;-0,45167392
-201,00000531;3,76293230;0,00305185
-200,83616531;3,71807003;0,00305185
-200,67232531;3,76293230;0,00305185
-200,50848532;3,71807003;-0,45167392
-200,34464532;3,71807003;-0,45167392
-200,18080532;3,71807003;0,00305185
-200,01696532;3,76293230;-0,45167392
-199,85312532;3,71807003;-0,45167392
-199,68928532;3,62849808;0,00305185
-199,52544532;3,76293230;-0,45167392
-199,36160532;3,71807003;-0,45167392
-199,19776532;3,76293230;0,00305185
-199,03392532;3,76293230;-0,45167392
-198,87008533;3,71807003;0,00305185
-198,70624533;3,76293230;0,00305185
-198,54240533;3,76293230;-0,45167392
-198,37856533;3,71807003;0,00305185
-198,21472533;3,76293230;-0,45167392
-198,05088533;3,76293230;0,00305185
-197,88704533;3,76293230;-0,45167392
-197,72320533;3,76293230;0,00305185
-197,55936533;3,67336035;-0,45167392
-197,39552533;3,71807003;0,00305185
-197,23168534;3,76293230;-0,45167392
-197,06784534;3,67336035;1,36570334
-196,90400534;3,71807003;0,00305185
-196,74016534;3,71807003;0,00305185
-196,57632534;3,71807003;0,00305185
-196,41248534;3,76293230;0,00305185
-196,24864534;3,76293230;0,00305185
-196,08480534;3,76293230;0,00305185
-195,92096534;3,76293230;0,00305185
-195,75712534;3,76293230;0,00305185
-195,59328535;3,76293230;0,00305185
-195,42944535;3,71807003;0,00305185
-195,26560535;3,71807003;0,00305185
-195,10176535;3,76293230;0,00305185
-194,93792535;3,76293230;0,00305185
-194,77408535;3,76293230;0,00305185
-194,61024535;3,76293230;-0,45167392
-194,44640535;3,76293230;0,00305185
-194,28256535;3,76293230;0,00305185
-194,11872535;3,71807003;0,00305185
-193,95488536;3,71807003;0,00305185
-193,79104536;3,76293230;-0,45167392
-193,62720536;3,71807003;0,00305185
-193,46336536;3,76293230;0,00305185
-193,29952536;3,76293230;0,00305185
-193,13568536;3,76293230;0,00305185
-192,97184536;3,71807003;0,00305185
-192,80800536;3,71807003;0,00305185
-192,64416536;3,71807003;0,00305185
-192,48032536;3,76293230;0,00305185
-192,31648537;3,71807003;0,00305185
-192,15264537;3,76293230;-0,45167392
-191,98880537;3,58378863;-0,45167392
-191,82496537;3,76293230;0,00305185
-191,66112537;3,76293230;0,00305185
-191,49728537;3,71807003;0,00305185
-191,33344537;3,71807003;0,00305185
-191,16960537;3,76293230;0,00305185
-191,00576537;3,76293230;0,00305185
-190,84192537;3,71807003;0,00305185
-190,67808538;3,76293230;0,00305185
-190,51424538;3,76293230;0,00305185
-190,35040538;3,71807003;0,00305185
-190,18656538;3,76293230;0,00305185
-190,02272538;3,76293230;0,00305185
-189,85888538;3,76293230;0,00305185
-189,69504538;3,76293230;0,00305185
-189,53120538;3,71807003;0,00305185
-189,36736538;3,71807003;0,00305185
-189,20352538;3,71807003;0,00305185
-189,03968539;3,76293230;0,00305185
-188,87584539;3,71807003;0,00305185
-188,71200539;3,71807003;0,00305185
-188,54816539;3,71807003;0,00305185
-188,38432539;3,76293230;0,00305185
-188,22048539;3,71807003;0,00305185
-188,05664539;3,76293230;0,00305185
-187,89280539;3,71807003;0,00305185
-187,72896539;3,76293230;0,00305185
-187,56512539;3,76293230;0,00305185
-187,40128540;3,71807003;0,00305185
-187,23744540;3,71807003;0,00305185
-187,07360540;3,76293230;0,00305185
-186,90976540;3,76293230;0,00305185
-186,74592540;3,71807003;0,00305185
-186,58208540;3,71807003;0,00305185
-186,41824540;3,71807003;0,00305185
-186,25440540;3,76293230;0,00305185
-186,09056540;3,71807003;0,91097748
-185,92672540;3,71807003;0,00305185
-185,76288540;3,76293230;0,00305185
-185,59904541;3,76293230;0,00305185
-185,43520541;3,76293230;0,00305185
-185,27136541;3,76293230;0,00305185
-185,10752541;3,76293230;0,00305185
-184,94368541;3,76293230;0,00305185
-184,77984541;3,71807003;0,00305185
-184,61600541;3,71807003;0,00305185
-184,45216541;3,76293230;0,00305185
-184,28832541;3,76293230;0,00305185
-184,12448541;3,71807003;0,00305185
-183,96064542;3,71807003;0,00305185
-183,79680542;3,71807003;0,45625171
-183,63296542;3,76293230;0,00305185
-183,46912542;3,76293230;0,00305185
-183,30528542;3,76293230;0,00305185
-183,14144542;3,76293230;0,00305185
-182,97760542;3,71807003;0,00305185
-182,81376542;3,76293230;0,00305185
-182,64992542;3,71807003;0,00305185
-182,48608542;3,67336035;0,00305185
-182,32224543;3,76293230;0,00305185
-182,15840543;3,76293230;0,00305185
-181,99456543;3,76293230;0,00305185
-181,83072543;3,71807003;0,00305185
-181,66688543;3,76293230;0,00305185
-181,50304543;3,71807003;0,00305185
-181,33920543;3,76293230;0,00305185
-181,17536543;3,76293230;0,00305185
-181,01152543;3,71807003;0,00305185
-180,84768543;3,76293230;0,00305185
-180,68384544;3,71807003;0,00305185
-180,52000544;3,71807003;0,00305185
-180,35616544;3,71807003;0,00305185
-180,19232544;3,71807003;0,00305185
-180,02848544;3,71807003;0,00305185
-179,86464544;3,76293230;0,00305185
-179,70080544;3,76293230;0,00305185
-179,53696544;3,76293230;0,00305185
-179,37312544;3,71807003;0,00305185
-179,20928544;3,76293230;0,00305185
-179,04544545;3,80779433;-0,45167392
-178,88160545;3,76293230;0,00305185
-178,71776545;3,76293230;0,00305185
-178,55392545;3,71807003;0,00305185
-178,39008545;3,76293230;0,00305185
-178,22624545;3,71807003;0,00305185
-178,06240545;3,76293230;0,00305185
-177,89856545;3,71807003;0,00305185
-177,73472545;3,76293230;0,00305185
-177,57088545;3,76293230;0,00305185
-177,40704546;3,76293230;0,00305185
-177,24320546;3,76293230;0,00305185
-177,07936546;3,71807003;0,00305185
-176,91552546;3,76293230;0,00305185
-176,75168546;3,71807003;0,00305185
-176,58784546;3,76293230;0,00305185
-176,42400546;3,76293230;0,00305185
-176,26016546;3,76293230;0,00305185
-176,09632546;3,76293230;0,00305185
-175,93248546;3,76293230;0,00305185
-175,76864547;3,71807003;0,00305185
-175,60480547;3,76293230;0,00305185
-175,44096547;3,71807003;0,00305185
-175,27712547;3,76293230;0,00305185
-175,11328547;3,85250401;0,00305185
-174,94944547;3,76293230;0,00305185
-174,78560547;3,76293230;0,00305185
-174,62176547;3,76293230;0,91097748
-174,45792547;3,71807003;0,00305185
-174,29408547;3,71807003;0,00305185
-174,13024548;3,76293230;0,00305185
-173,96640548;3,71807003;0,00305185
-173,80256548;3,71807003;0,00305185
-173,63872548;3,71807003;0,00305185
-173,47488548;3,76293230;0,00305185
-173,31104548;3,71807003;0,00305185
-173,14720548;3,76293230;0,00305185
-172,98336548;3,71807003;0,00305185
-172,81952548;3,76293230;0,00305185
-172,65568548;3,76293230;0,00305185
-172,49184549;3,76293230;0,00305185
-172,32800549;3,76293230;0,00305185
-172,16416549;3,71807003;0,00305185
-172,00032549;3,76293230;0,00305185
-171,83648549;3,71807003;0,00305185
-171,67264549;3,76293230;0,00305185
-171,50880549;3,76293230;0,00305185
-171,34496549;3,71807003;0,00305185
-171,18112549;3,71807003;0,00305185
-171,01728549;3,67336035;0,45625171
-170,85344550;3,76293230;0,00305185
-170,68960550;3,71807003;0,00305185
-170,52576550;3,71807003;0,00305185
-170,36192550;3,76293230;0,00305185
-170,19808550;3,76293230;0,00305185
-170,03424550;3,80779433;-0,45167392
-169,87040550;3,76293230;0,00305185
-169,70656550;3,76293230;0,00305185
-169,54272550;3,67336035;0,00305185
-169,37888550;3,76293230;0,00305185
-169,21504551;3,76293230;0,00305185
-169,05120551;3,71807003;0,00305185
-168,88736551;3,76293230;0,00305185
-168,72352551;3,76293230;0,00305185
-168,55968551;3,76293230;0,00305185
-168,39584551;3,71807003;0,00305185
-168,23200551;3,71807003;0,00305185
-168,06816551;3,71807003;0,00305185
-167,90432551;3,71807003;0,00305185
-167,74048551;3,71807003;0,00305185
-167,57664552;3,76293230;0,00305185
-167,41280552;3,71807003;0,00305185
-167,24896552;3,76293230;0,00305185
-167,08512552;3,71807003;0,00305185
-166,92128552;3,76293230;0,00305185
-166,75744552;3,85250401;0,00305185
-166,59360552;3,71807003;0,00305185
-166,42976552;3,71807003;0,00305185
-166,26592552;3,76293230;0,00305185
-166,10208552;3,71807003;0,00305185
-165,93824553;3,76293230;0,00305185
-165,77440553;3,76293230;0,00305185
-165,61056553;3,76293230;0,00305185
-165,44672553;3,76293230;0,00305185
-165,28288553;3,71807003;0,00305185
-165,11904553;3,71807003;0,00305185
-164,95520553;3,76293230;0,00305185
-164,79136553;3,76293230;0,00305185
-164,62752553;3,76293230;0,00305185
-164,46368553;3,71807003;0,00305185
-164,29984554;3,71807003;0,00305185
-164,13600554;3,71807003;-0,45167392
-163,97216554;3,76293230;0,00305185
-163,80832554;3,71807003;0,00305185
-163,64448554;3,80779433;0,45625171
-163,48064554;3,76293230;0,00305185
-163,31680554;3,71807003;0,00305185
-163,15296554;3,67336035;0,00305185
-162,98912554;3,76293230;0,00305185
-162,82528554;3,76293230;0,00305185
-162,66144555;3,76293230;0,00305185
-162,49760555;3,71807003;0,00305185
-162,33376555;3,71807003;0,00305185
-162,16992555;3,76293230;0,00305185
-162,00608555;3,76293230;0,00305185
-161,84224555;3,76293230;0,00305185
-161,67840555;3,76293230;0,00305185
-161,51456555;3,71807003;0,00305185
-161,35072555;3,76293230;0,00305185
-161,18688555;3,76293230;0,00305185
-161,02304556;3,76293230;0,00305185
-160,85920556;3,71807003;0,00305185
-160,69536556;3,76293230;0,00305185
-160,53152556;3,71807003;0,00305185
-160,36768556;3,76293230;0,00305185
-160,20384556;3,76293230;0,00305185
-160,04000556;3,76293230;0,00305185
-159,87616556;3,71807003;0,00305185
-159,71232556;3,76293230;0,00305185
-159,54848556;3,76293230;0,00305185
-159,38464557;3,76293230;0,00305185
-159,22080557;3,76293230;0,00305185
-159,05696557;3,71807003;-0,45167392
-158,89312557;3,71807003;0,00305185
-158,72928557;3,76293230;0,00305185
-158,56544557;3,76293230;0,00305185
-158,40160557;3,76293230;0,00305185
-158,23776557;3,76293230;0,00305185
-158,07392557;3,67336035;0,00305185
-157,91008557;3,71807003;0,00305185
-157,74624558;3,71807003;0,00305185
-157,58240558;3,71807003;0,00305185
-157,41856558;3,76293230;0,00305185
-157,25472558;3,76293230;0,00305185
-157,09088558;3,76293230;0,00305185
-156,92704558;3,76293230;0,00305185
-156,76320558;3,71807003;0,00305185
-156,59936558;3,76293230;0,00305185
-156,43552558;3,71807003;0,00305185
-156,27168558;3,76293230;0,00305185
-156,10784559;3,76293230;0,00305185
-155,94400559;3,76293230;0,00305185
-155,78016559;3,76293230;0,00305185
-155,61632559;3,71807003;0,00305185
-155,45248559;3,71807003;0,00305185
-155,28864559;3,76293230;0,00305185
-155,12480559;3,76293230;0,00305185
-154,96096559;3,71807003;0,00305185
-154,79712559;3,71807003;0,00305185
-154,63328559;3,76293230;0,00305185
-154,46944560;3,76293230;0,00305185
-154,30560560;3,71807003;0,00305185
-154,14176560;3,76293230;-0,45167392
-153,97792560;3,76293230;0,00305185
-153,81408560;3,76293230;0,00305185
-153,65024560;3,76293230;0,00305185
-153,48640560;3,76293230;0,00305185
-153,32256560;3,71807003;0,00305185
-153,15872560;3,76293230;0,00305185
-152,99488560;3,76293230;0,00305185
-152,83104561;3,71807003;0,00305185
-152,66720561;3,80779433;0,00305185
-152,50336561;3,71807003;0,00305185
-152,33952561;3,71807003;0,00305185
-152,17568561;3,76293230;0,00305185
-152,01184561;3,76293230;0,00305185
-151,84800561;3,76293230;0,00305185
-151,68416561;3,76293230;0,00305185
-151,52032561;3,76293230;0,00305185
-151,35648561;3,76293230;0,00305185
-151,19264562;3,71807003;0,00305185
-151,02880562;3,76293230;0,00305185
-150,86496562;3,76293230;0,00305185
-150,70112562;3,71807003;0,00305185
-150,53728562;3,71807003;0,00305185
-150,37344562;3,76293230;0,00305185
-150,20960562;3,76293230;0,00305185
-150,04576562;3,71807003;0,00305185
-149,88192562;3,71807003;0,00305185
-149,71808562;3,71807003;0,00305185
-149,55424563;3,76293230;0,00305185
-149,39040563;3,76293230;0,00305185
-149,22656563;3,71807003;0,00305185
-149,06272563;3,76293230;0,00305185
-148,89888563;3,71807003;0,00305185
-148,73504563;3,76293230;0,00305185
-148,57120563;3,58378863;0,91097748
-148,40736563;3,76293230;0,00305185
-148,24352563;3,76293230;0,00305185
-148,07968563;3,76293230;0,00305185
-147,91584563;3,76293230;0,00305185
-147,75200564;3,71807003;0,00305185
-147,58816564;3,71807003;0,00305185
-147,42432564;3,76293230;0,00305185
-147,26048564;3,76293230;0,00305185
-147,09664564;3,67336035;0,00305185
-146,93280564;3,71807003;0,00305185
-146,76896564;3,76293230;0,00305185
-146,60512564;3,76293230;0,00305185
-146,44128564;3,76293230;0,00305185
-146,27744564;3,76293230;0,00305185
-146,11360565;3,76293230;0,00305185
-145,94976565;3,71807003;0,00305185
-145,78592565;3,71807003;0,00305185
-145,62208565;3,76293230;0,00305185
-145,45824565;3,76293230;0,00305185
-145,29440565;3,76293230;0,00305185
-145,13056565;3,76293230;0,00305185
-144,96672565;3,71807003;0,00305185
-144,80288565;3,71807003;0,00305185
-144,63904565;3,71807003;0,00305185
-144,47520566;3,80779433;-0,45167392
-144,31136566;3,76293230;0,00305185
-144,14752566;3,76293230;0,00305185
-143,98368566;3,71807003;0,00305185
-143,81984566;3,71807003;0,00305185
-143,65600566;3,71807003;0,00305185
-143,49216566;3,76293230;0,00305185
-143,32832566;3,76293230;0,00305185
-143,16448566;3,76293230;0,00305185
-143,00064566;3,71807003;0,00305185
-142,83680567;3,71807003;0,00305185
-142,67296567;3,71807003;0,00305185
-142,50912567;3,76293230;0,00305185
-142,34528567;3,71807003;0,00305185
-142,18144567;3,71807003;0,45625171
-142,01760567;3,76293230;0,45625171
-141,85376567;3,71807003;0,00305185
-141,68992567;3,71807003;0,00305185
-141,52608567;3,71807003;0,00305185
-141,36224567;3,76293230;0,45625171
-141,19840568;3,71807003;-0,90639967
-141,03456568;3,71807003;0,00305185
-140,87072568;3,71807003;0,00305185
-140,70688568;3,71807003;0,00305185
-140,54304568;3,71807003;0,00305185
-140,37920568;3,71807003;0,00305185
-140,21536568;3,71807003;0,00305185
-140,05152568;3,76293230;0,45625171
-139,88768568;3,71807003;0,00305185
-139,72384568;3,76293230;0,00305185
-139,56000569;3,71807003;0,00305185
-139,39616569;3,76293230;0,45625171
-139,23232569;3,71807003;0,00305185
-139,06848569;3,71807003;0,00305185
-138,90464569;3,71807003;0,00305185
-138,74080569;3,71807003;0,00305185
-138,57696569;3,76293230;0,45625171
-138,41312569;3,76293230;0,45625171
-138,24928569;3,76293230;0,00305185
-138,08544569;3,76293230;0,00305185
-137,92160570;3,76293230;0,00305185
-137,75776570;3,76293230;0,45625171
-137,59392570;3,76293230;0,00305185
-137,43008570;3,76293230;0,45625171
-137,26624570;3,71807003;0,45625171
-137,10240570;3,71807003;0,91097748
-136,93856570;3,76293230;0,00305185
-136,77472570;3,76293230;0,00305185
-136,61088570;3,76293230;0,00305185
-136,44704570;3,76293230;0,45625171
-136,28320571;3,76293230;0,00305185
-136,11936571;3,76293230;0,00305185
-135,95552571;3,76293230;0,00305185
-135,79168571;3,71807003;0,00305185
-135,62784571;3,76293230;0,45625171
-135,46400571;3,71807003;0,45625171
-135,30016571;3,71807003;0,45625171
-135,13632571;3,71807003;0,45625171
-134,97248571;3,76293230;0,00305185
-134,80864571;3,71807003;0,45625171
-134,64480572;3,71807003;0,45625171
-134,48096572;3,76293230;0,45625171
-134,31712572;3,71807003;0,45625171
-134,15328572;3,76293230;0,45625171
-133,98944572;3,76293230;0,45625171
-133,82560572;3,76293230;0,45625171
-133,66176572;3,71807003;0,45625171
-133,49792572;3,62849808;0,91097748
-133,33408572;3,76293230;0,91097748
-133,17024572;3,76293230;0,45625171
-133,00640573;3,71807003;0,45625171
-132,84256573;3,71807003;0,45625171
-132,67872573;3,76293230;0,45625171
-132,51488573;3,76293230;0,91097748
-132,35104573;3,76293230;0,91097748
-132,18720573;3,71807003;0,45625171
-132,02336573;3,76293230;0,45625171
-131,85952573;3,76293230;0,45625171
-131,69568573;3,76293230;0,45625171
-131,53184573;3,76293230;0,91097748
-131,36800574;3,76293230;0,45625171
-131,20416574;3,76293230;0,45625171
-131,04032574;3,76293230;0,45625171
-130,87648574;3,71807003;0,00305185
-130,71264574;3,71807003;0,00305185
