Tempo;Canal A;Canal B
-217,44702396;3,76293230;0,00305185
-217,28318396;3,94207597;0,00305185
-217,11934396;3,71807003;0,00305185
-216,95550396;3,71807003;0,00305185
-216,79166396;3,76293230;0,00305185
-216,62782396;3,71807003;0,00305185
-216,46398396;3,76293230;0,00305185
-216,30014396;3,76293230;0,00305185
-216,13630396;3,58378863;0,91097748
-215,97246396;3,76293230;0,00305185
-215,80862397;3,80779433;0,00305185
-215,64478397;3,76293230;0,00305185
-215,48094397;3,76293230;0,00305185
-215,31710397;3,71807003;0,00305185
-215,15326397;3,71807003;0,00305185
-214,98942397;3,71807003;0,00305185
-214,82558397;3,76293230;0,00305185
-214,66174397;3,80779433;0,00305185
-214,49790397;3,71807003;0,00305185
-214,33406397;3,76293230;0,00305185
-214,17022398;3,71807003;0,00305185
-214,00638398;3,76293230;0,00305185
-213,84254398;3,76293230;0,00305185
-213,67870398;3,67336035;0,45625171
-213,51486398;3,76293230;0,00305185
-213,35102398;3,76293230;0,00305185
-213,18718398;3,76293230;0,00305185
-213,02334398;3,71807003;0,00305185
-212,85950398;3,76293230;0,00305185
-212,69566398;3,71807003;0,45625171
-212,53182399;3,71807003;0,00305185
-212,36798399;3,76293230;0,00305185
-212,20414399;3,71807003;0,00305185
-212,04030399;3,76293230;0,91097748
-211,87646399;3,76293230;0,00305185
-211,71262399;3,71807003;0,00305185
-211,54878399;3,71807003;0,00305185
-211,38494399;3,76293230;0,91097748
-211,22110399;3,76293230;0,00305185
-211,05726399;3,71807003;0,00305185
-210,89342400;3,67336035;-0,90639967
-210,72958400;3,76293230;0,00305185
-210,56574400;3,76293230;0,00305185
-210,40190400;3,76293230;0,00305185
-210,23806400;3,71807003;0,00305185
-210,07422400;3,76293230;0,00305185
-209,91038400;3,71807003;0,00305185
-209,74654400;3,67336035;0,00305185
-209,58270400;3,71807003;0,00305185
-209,41886400;3,76293230;0,00305185
-209,25502400;3,76293230;0,00305185
-209,09118401;3,71807003;0,00305185
-208,92734401;3,76293230;0,00305185
-208,76350401;3,76293230;0,00305185
-208,59966401;3,76293230;0,00305185
-208,43582401;3,71807003;0,00305185
-208,27198401;3,71807003;0,00305185
-208,10814401;3,76293230;0,00305185
-207,94430401;3,76293230;0,00305185
-207,78046401;3,71807003;0,00305185
-207,61662401;3,76293230;0,00305185
-207,45278402;3,76293230;0,00305185
-207,28894402;3,76293230;0,00305185
-207,12510402;3,71807003;0,00305185
-206,96126402;3,71807003;0,00305185
-206,79742402;3,76293230;0,00305185
-206,63358402;3,76293230;0,00305185
-206,46974402;3,71807003;0,00305185
-206,30590402;3,76293230;0,45625171
-206,14206402;3,76293230;0,00305185
-205,97822402;3,76293230;0,00305185
-205,81438403;3,62849808;0,45625171
-205,65054403;3,71807003;0,00305185
-205,48670403;3,76293230;0,00305185
-205,32286403;3,76293230;0,00305185
-205,15902403;3,71807003;0,00305185
-204,99518403;3,71807003;0,00305185
-204,83134403;3,76293230;0,00305185
-204,66750403;3,71807003;0,00305185
-204,50366403;3,76293230;0,00305185
-204,33982403;3,76293230;0,00305185
-204,17598404;3,76293230;0,00305185
-204,01214404;3,71807003;0,00305185
-203,84830404;3,76293230;0,00305185
-203,68446404;3,76293230;0,00305185
-203,52062404;3,71807003;0,00305185
-203,35678404;3,76293230;0,00305185
-203,19294404;3,76293230;0,00305185
-203,02910404;3,67336035;0,00305185
-202,86526404;3,76293230;0,00305185
-202,70142404;3,71807003;0,00305185
-202,53758405;3,76293230;0,00305185
-202,37374405;3,76293230;0,00305185
-202,20990405;3,71807003;0,00305185
-202,04606405;3,76293230;0,00305185
-201,88222405;3,76293230;0,00305185
-201,71838405;3,76293230;0,00305185
-201,55454405;3,76293230;0,00305185
-201,39070405;3,76293230;0,00305185
-201,22686405;3,76293230;0,00305185
-201,06302405;3,76293230;0,00305185
-200,89918406;3,76293230;0,00305185
-200,73534406;3,71807003;0,00305185
-200,57150406;3,71807003;0,00305185
-200,40766406;3,71807003;0,00305185
-200,24382406;3,76293230;0,00305185
-200,07998406;3,76293230;0,00305185
-199,91614406;3,89736629;0,00305185
-199,75230406;3,76293230;0,00305185
-199,58846406;3,76293230;0,00305185
-199,42462406;3,76293230;-0,45167392
-199,26078407;3,76293230;0,00305185
-199,09694407;3,71807003;0,00305185
-198,93310407;3,76293230;0,00305185
-198,76926407;3,71807003;0,00305185
-198,60542407;3,71807003;0,00305185
-198,44158407;3,76293230;0,00305185
-198,27774407;3,76293230;0,00305185
-198,11390407;3,76293230;0,00305185
-197,95006407;3,76293230;0,00305185
-197,78622407;3,71807003;0,00305185
-197,62238408;3,67336035;0,00305185
-197,45854408;3,76293230;0,00305185
-197,29470408;3,76293230;0,00305185
-197,13086408;3,76293230;0,00305185
-196,96702408;3,76293230;0,00305185
-196,80318408;3,76293230;0,00305185
-196,63934408;3,76293230;0,00305185
-196,47550408;3,71807003;0,00305185
-196,31166408;3,76293230;0,00305185
-196,14782408;3,71807003;0,00305185
-195,98398409;3,76293230;0,00305185
-195,82014409;3,76293230;0,00305185
-195,65630409;3,76293230;0,00305185
-195,49246409;3,71807003;0,00305185
-195,32862409;3,76293230;0,00305185
-195,16478409;3,76293230;0,00305185
-195,00094409;3,71807003;0,00305185
-194,83710409;3,71807003;0,00305185
-194,67326409;3,71807003;0,00305185
-194,50942409;3,76293230;0,00305185
-194,34558410;3,71807003;0,00305185
-194,18174410;3,71807003;0,00305185
-194,01790410;3,76293230;0,00305185
-193,85406410;3,76293230;0,00305185
-193,69022410;3,76293230;0,00305185
-193,52638410;3,76293230;0,00305185
-193,36254410;3,80779433;0,45625171
-193,19870410;3,71807003;0,00305185
-193,03486410;3,76293230;0,00305185
-192,87102410;3,76293230;0,00305185
-192,70718411;3,76293230;0,00305185
-192,54334411;3,76293230;0,00305185
-192,37950411;3,76293230;0,91097748
-192,21566411;3,71807003;0,00305185
-192,05182411;3,76293230;0,00305185
-191,88798411;3,76293230;0,00305185
-191,72414411;3,71807003;0,00305185
-191,56030411;3,76293230;0,00305185
-191,39646411;3,76293230;0,00305185
-191,23262411;3,71807003;0,00305185
-191,06878412;3,76293230;0,00305185
-190,90494412;3,76293230;0,00305185
-190,74110412;3,71807003;0,00305185
-190,57726412;3,71807003;0,00305185
-190,41342412;3,76293230;0,00305185
-190,24958412;3,76293230;0,00305185
-190,08574412;3,71807003;0,00305185
-189,92190412;3,71807003;0,00305185
-189,75806412;3,71807003;0,00305185
-189,59422412;3,71807003;0,00305185
-189,43038413;3,67336035;0,00305185
-189,26654413;3,71807003;0,00305185
-189,10270413;3,76293230;0,00305185
-188,93886413;3,80779433;0,00305185
-188,77502413;3,76293230;0,45625171
-188,61118413;3,76293230;0,00305185
-188,44734413;3,71807003;0,00305185
-188,28350413;3,71807003;0,00305185
-188,11966413;3,71807003;0,00305185
-187,95582413;3,71807003;0,00305185
-187,79198414;3,76293230;0,00305185
-187,62814414;3,71807003;0,00305185
-187,46430414;3,76293230;0,00305185
-187,30046414;3,71807003;0,00305185
-187,13662414;3,76293230;0,00305185
-186,97278414;3,76293230;0,00305185
-186,80894414;3,71807003;0,00305185
-186,64510414;3,76293230;0,00305185
-186,48126414;3,76293230;0,00305185
-186,31742414;3,71807003;0,00305185
-186,15358415;3,76293230;0,00305185
-185,98974415;3,76293230;0,00305185
-185,82590415;3,71807003;0,00305185
-185,66206415;3,71807003;0,00305185
-185,49822415;3,71807003;0,00305185
-185,33438415;3,71807003;0,00305185
-185,17054415;3,71807003;0,00305185
-185,00670415;3,76293230;0,00305185
-184,84286415;3,71807003;0,00305185
-184,67902415;3,71807003;0,00305185
-184,51518416;3,71807003;0,00305185
-184,35134416;3,76293230;0,00305185
-184,18750416;3,76293230;0,00305185
-184,02366416;3,76293230;0,00305185
-183,85982416;3,76293230;-0,45167392
-183,69598416;3,71807003;0,00305185
-183,53214416;3,76293230;0,00305185
-183,36830416;3,76293230;0,00305185
-183,20446416;3,76293230;0,00305185
-183,04062416;3,71807003;0,00305185
-182,87678417;3,76293230;0,00305185
-182,71294417;3,71807003;0,00305185
-182,54910417;3,76293230;0,00305185
-182,38526417;3,71807003;0,00305185
-182,22142417;3,71807003;0,00305185
-182,05758417;3,71807003;0,00305185
-181,89374417;3,71807003;0,00305185
-181,72990417;3,71807003;0,00305185
-181,56606417;3,71807003;0,00305185
-181,40222417;3,76293230;0,00305185
-181,23838418;3,76293230;0,45625171
-181,07454418;3,71807003;0,00305185
-180,91070418;3,71807003;0,00305185
-180,74686418;3,76293230;0,00305185
-180,58302418;3,71807003;0,00305185
-180,41918418;3,76293230;0,00305185
-180,25534418;3,76293230;0,00305185
-180,09150418;3,76293230;0,00305185
-179,92766418;3,71807003;0,00305185
-179,76382418;3,76293230;0,00305185
-179,59998419;3,71807003;0,00305185
-179,43614419;3,76293230;-0,45167392
-179,27230419;3,71807003;0,00305185
-179,10846419;3,76293230;0,00305185
-178,94462419;3,76293230;0,00305185
-178,78078419;3,71807003;0,00305185
-178,61694419;3,67336035;0,00305185
-178,45310419;3,67336035;0,00305185
-178,28926419;3,76293230;0,00305185
-178,12542419;3,71807003;0,00305185
-177,96158420;3,80779433;0,00305185
-177,79774420;3,71807003;0,00305185
-177,63390420;3,71807003;0,00305185
-177,47006420;3,76293230;0,00305185
-177,30622420;3,76293230;0,00305185
-177,14238420;3,71807003;0,00305185
-176,97854420;3,71807003;0,00305185
-176,81470420;3,67336035;0,45625171
-176,65086420;3,71807003;0,00305185
-176,48702420;3,76293230;0,00305185
-176,32318421;3,76293230;0,00305185
-176,15934421;3,71807003;0,00305185
-175,99550421;3,71807003;0,00305185
-175,83166421;3,71807003;0,00305185
-175,66782421;3,76293230;0,00305185
-175,50398421;3,76293230;0,00305185
-175,34014421;3,71807003;0,00305185
-175,17630421;3,76293230;0,00305185
-175,01246421;3,76293230;0,00305185
-174,84862421;3,76293230;0,00305185
-174,68478422;3,76293230;0,00305185
-174,52094422;3,76293230;0,00305185
-174,35710422;3,71807003;0,00305185
-174,19326422;3,76293230;0,00305185
-174,02942422;3,76293230;0,00305185
-173,86558422;3,76293230;0,00305185
-173,70174422;3,76293230;0,00305185
-173,53790422;3,76293230;0,00305185
-173,37406422;3,58378863;0,00305185
-173,21022422;3,76293230;0,00305185
-173,04638423;3,76293230;0,00305185
-172,88254423;3,62849808;0,00305185
-172,71870423;3,76293230;0,00305185
-172,55486423;3,71807003;0,00305185
-172,39102423;3,76293230;-0,90639967
-172,22718423;3,76293230;0,00305185
-172,06334423;3,76293230;0,00305185
-171,89950423;3,71807003;0,00305185
-171,73566423;3,76293230;0,00305185
-171,57182423;3,76293230;0,00305185
-171,40798423;3,76293230;0,00305185
-171,24414424;3,76293230;0,00305185
-171,08030424;3,76293230;0,00305185
-170,91646424;3,76293230;0,00305185
-170,75262424;3,76293230;0,00305185
-170,58878424;3,80779433;-0,45167392
-170,42494424;3,76293230;0,00305185
-170,26110424;3,71807003;0,00305185
-170,09726424;3,76293230;0,00305185
-169,93342424;3,76293230;0,00305185
-169,76958424;3,76293230;0,00305185
-169,60574425;3,76293230;-0,45167392
-169,44190425;3,76293230;0,00305185
-169,27806425;3,76293230;0,00305185
-169,11422425;3,76293230;0,00305185
-168,95038425;3,67336035;0,00305185
-168,78654425;3,71807003;0,00305185
-168,62270425;3,76293230;0,00305185
-168,45886425;3,62849808;0,00305185
-168,29502425;3,71807003;-0,45167392
-168,13118425;3,76293230;0,00305185
-167,96734426;3,67336035;0,00305185
-167,80350426;3,76293230;0,00305185
-167,63966426;3,76293230;0,00305185
-167,47582426;3,76293230;-0,45167392
-167,31198426;3,67336035;0,00305185
-167,14814426;3,76293230;0,00305185
-166,98430426;3,85250401;0,00305185
-166,82046426;3,76293230;0,00305185
-166,65662426;3,67336035;-0,45167392
-166,49278426;3,76293230;0,00305185
-166,32894427;3,71807003;0,00305185
-166,16510427;3,76293230;0,00305185
-166,00126427;3,71807003;0,00305185
-165,83742427;3,71807003;0,00305185
-165,67358427;3,71807003;0,00305185
-165,50974427;3,76293230;0,00305185
-165,34590427;3,76293230;0,00305185
-165,18206427;3,76293230;0,00305185
-165,01822427;3,71807003;0,00305185
-164,85438427;3,71807003;0,00305185
-164,69054428;3,71807003;0,00305185
-164,52670428;3,71807003;0,00305185
-164,36286428;3,71807003;0,00305185
-164,19902428;3,76293230;0,00305185
-164,03518428;3,76293230;0,00305185
-163,87134428;3,76293230;0,00305185
-163,70750428;3,71807003;0,00305185
-163,54366428;3,71807003;0,00305185
-163,37982428;3,76293230;0,00305185
-163,21598428;3,76293230;0,00305185
-163,05214429;3,76293230;-0,45167392
-162,88830429;3,76293230;0,00305185
-162,72446429;3,71807003;0,00305185
-162,56062429;3,76293230;0,00305185
-162,39678429;3,76293230;0,00305185
-162,23294429;3,76293230;0,00305185
-162,06910429;3,76293230;0,00305185
-161,90526429;3,71807003;0,00305185
-161,74142429;3,71807003;0,00305185
-161,57758429;3,76293230;0,00305185
-161,41374430;3,76293230;0,00305185
-161,24990430;3,76293230;0,00305185
-161,08606430;3,76293230;0,00305185
-160,92222430;3,76293230;0,00305185
-160,75838430;3,76293230;-0,45167392
-160,59454430;3,71807003;0,00305185
-160,43070430;3,76293230;0,00305185
-160,26686430;3,76293230;0,00305185
-160,10302430;3,76293230;0,00305185
-159,93918430;3,76293230;0,00305185
-159,77534431;3,76293230;0,00305185
-159,61150431;3,76293230;0,00305185
-159,44766431;3,76293230;0,00305185
-159,28382431;3,76293230;0,00305185
-159,11998431;3,76293230;0,00305185
-158,95614431;3,71807003;0,00305185
-158,79230431;3,71807003;0,00305185
-158,62846431;3,71807003;0,00305185
-158,46462431;3,71807003;0,00305185
-158,30078431;3,76293230;0,00305185
-158,13694432;3,76293230;0,00305185
-157,97310432;3,76293230;0,00305185
-157,80926432;3,71807003;0,00305185
-157,64542432;3,76293230;0,00305185
-157,48158432;3,71807003;0,00305185
-157,31774432;3,76293230;0,00305185
-157,15390432;3,76293230;0,00305185
-156,99006432;3,67336035;0,00305185
-156,82622432;3,76293230;0,00305185
-156,66238432;3,71807003;0,00305185
-156,49854433;3,71807003;1,36570334
-156,33470433;3,76293230;0,00305185
-156,17086433;3,76293230;0,00305185
-156,00702433;3,71807003;0,00305185
-155,84318433;3,71807003;0,00305185
-155,67934433;3,71807003;0,00305185
-155,51550433;3,76293230;0,00305185
-155,35166433;3,71807003;0,00305185
-155,18782433;3,76293230;0,00305185
-155,02398433;3,71807003;0,00305185
-154,86014434;3,76293230;0,00305185
-154,69630434;3,76293230;0,00305185
-154,53246434;3,76293230;0,00305185
-154,36862434;3,71807003;-0,45167392
-154,20478434;3,67336035;-0,45167392
-154,04094434;3,76293230;0,00305185
-153,87710434;3,71807003;0,00305185
-153,71326434;3,76293230;0,00305185
-153,54942434;3,76293230;-0,45167392
-153,38558434;3,71807003;0,00305185
-153,22174435;3,76293230;0,00305185
-153,05790435;3,76293230;0,00305185
-152,89406435;3,71807003;0,00305185
-152,73022435;3,71807003;0,00305185
-152,56638435;3,71807003;0,00305185
-152,40254435;3,71807003;0,00305185
-152,23870435;3,76293230;0,00305185
-152,07486435;3,71807003;0,00305185
-151,91102435;3,76293230;-0,45167392
-151,74718435;3,76293230;0,00305185
-151,58334436;3,76293230;-0,45167392
-151,41950436;3,67336035;0,00305185
-151,25566436;3,76293230;-0,45167392
-151,09182436;3,71807003;-0,45167392
-150,92798436;3,94207597;-0,45167392
-150,76414436;3,76293230;0,00305185
-150,60030436;3,71807003;0,00305185
-150,43646436;3,76293230;0,00305185
-150,27262436;3,67336035;0,00305185
-150,10878436;3,76293230;0,00305185
-149,94494437;3,76293230;-0,45167392
-149,78110437;3,76293230;-0,45167392
-149,61726437;3,76293230;-0,45167392
-149,45342437;3,76293230;-0,45167392
-149,28958437;3,76293230;0,00305185
-149,12574437;3,76293230;-0,45167392
-148,96190437;3,76293230;-0,45167392
-148,79806437;3,76293230;-0,45167392
-148,63422437;3,76293230;-0,45167392
-148,47038437;3,76293230;-0,45167392
-148,30654438;3,76293230;-0,45167392
-148,14270438;3,71807003;-0,45167392
-147,97886438;3,76293230;-0,45167392
-147,81502438;3,76293230;-0,45167392
-147,65118438;3,76293230;-0,45167392
-147,48734438;3,71807003;0,00305185
-147,32350438;3,76293230;-0,45167392
-147,15966438;3,76293230;0,00305185
-146,99582438;3,71807003;-0,45167392
-146,83198438;3,71807003;-0,45167392
-146,66814439;3,71807003;0,00305185
-146,50430439;3,71807003;-0,45167392
-146,34046439;3,76293230;0,00305185
-146,17662439;3,76293230;0,00305185
-146,01278439;3,76293230;-0,45167392
-145,84894439;3,76293230;-0,45167392
-145,68510439;3,71807003;-0,45167392
-145,52126439;3,76293230;-0,45167392
-145,35742439;3,71807003;-0,45167392
-145,19358439;3,71807003;-0,45167392
-145,02974440;3,76293230;-0,45167392
-144,86590440;3,71807003;-0,45167392
-144,70206440;3,76293230;-0,45167392
-144,53822440;3,76293230;-0,45167392
-144,37438440;3,76293230;-0,45167392
-144,21054440;3,76293230;-0,45167392
-144,04670440;3,85250401;-0,45167392
-143,88286440;3,76293230;-0,45167392
-143,71902440;3,71807003;-0,45167392
-143,55518440;3,71807003;-0,45167392
-143,39134441;3,85250401;-1,36112559
-143,22750441;3,76293230;-0,90639967
-143,06366441;3,76293230;-0,45167392
-142,89982441;3,76293230;-0,45167392
-142,73598441;3,76293230;-0,45167392
-142,57214441;3,76293230;-0,45167392
-142,40830441;3,76293230;-0,45167392
-142,24446441;3,71807003;-0,45167392
-142,08062441;3,76293230;-0,45167392
-141,91678441;3,71807003;-0,45167392
-141,75294442;3,76293230;-0,45167392
-141,58910442;3,76293230;-0,45167392
-141,42526442;3,76293230;-0,45167392
-141,26142442;3,76293230;-0,45167392
-141,09758442;3,76293230;-0,45167392
-140,93374442;3,76293230;-0,90639967
-140,76990442;3,71807003;-0,45167392
-140,60606442;3,76293230;-0,45167392
-140,44222442;3,67336035;-0,90639967
-140,27838442;3,71807003;-0,45167392
-140,11454443;3,71807003;-0,45167392
-139,95070443;3,76293230;0,00305185
-139,78686443;3,76293230;-0,90639967
-139,62302443;3,76293230;-0,45167392
-139,45918443;3,76293230;-0,45167392
-139,29534443;3,76293230;-0,90639967
-139,13150443;3,76293230;-0,45167392
-138,96766443;3,71807003;-0,45167392
-138,80382443;3,76293230;-0,45167392
-138,63998443;3,71807003;-0,45167392
-138,47614444;3,71807003;-0,90639967
-138,31230444;3,71807003;-0,45167392
-138,14846444;3,71807003;-0,45167392
-137,98462444;3,71807003;-0,90639967
-137,82078444;3,76293230;-1,81432533
-137,65694444;3,71807003;-0,45167392
-137,49310444;3,71807003;-0,45167392
-137,32926444;3,71807003;-0,45167392
-137,16542444;3,76293230;-0,90639967
-137,00158444;3,71807003;-0,45167392
-136,83774445;3,71807003;-0,90639967
-136,67390445;3,71807003;-0,90639967
-136,51006445;3,76293230;-0,45167392
-136,34622445;3,76293230;-0,90639967
-136,18238445;3,76293230;-0,90639967
-136,01854445;3,67336035;-0,90639967
-135,85470445;3,76293230;-0,90639967
-135,69086445;3,67336035;-0,90639967
-135,52702445;3,71807003;-0,90639967
-135,36318445;3,76293230;-0,90639967
-135,19934446;3,76293230;-0,90639967
-135,03550446;3,71807003;-0,90639967
-134,87166446;3,76293230;-0,90639967
-134,70782446;3,71807003;-0,90639967
-134,54398446;3,76293230;-1,36112559
-134,38014446;3,71807003;-0,90639967
-134,21630446;3,71807003;-0,90639967
-134,05246446;3,85250401;-0,90639967
-133,88862446;3,71807003;-0,90639967
-133,72478446;3,71807003;-0,90639967
-133,56094446;3,76293230;-0,90639967
-133,39710447;3,76293230;-0,90639967
-133,23326447;3,76293230;-0,90639967
-133,06942447;3,76293230;-0,90639967
-132,90558447;3,76293230;-0,45167392
-132,74174447;3,71807003;-0,90639967
-132,57790447;3,71807003;-0,90639967
-132,41406447;3,76293230;-0,90639967
-132,25022447;3,76293230;-0,90639967
-132,08638447;3,67336035;-0,45167392
-131,92254447;3,76293230;-0,90639967
-131,75870448;3,76293230;-0,90639967
-131,59486448;3,76293230;-0,90639967
-131,43102448;3,71807003;-0,90639967
-131,26718448;3,76293230;-0,90639967
